rsons in private households - 100% data,Total - Persons not in census families in private households - 100% data,Total - Place of birth for the immigrant population in private households - 25% sample data,Total - Place of birth for the recent immigrant population in private households - 25% sample data,Total - Place of work status for the employed labour force aged 15 years and over - 25% sample data,Total - Population aged 15 years and over by labour force status - 25% sample data,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,Total - Pre-admission experience for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data,Total - Private households by age of primary household maintainers - 25% sample data,Total - Private households by household size - 100% data,Total - Private households by housing suitability - 25% sample data,Total - Private households by number of household maintainers - 25% sample data,Total - Private households by number of persons per room - 25% sample data,Total - Private households by tenure - 25% sample data,Total - Registered or Treaty Indian status for the population in private households - 25% sample data,Total - Religion for the population in private households - 25% sample data,Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data,Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data,"Total - Tenant households in non-farm, non-reserve private dwellings - 25% sample data",Total - Time leaving for work for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Total - Visible minority for the population in private households - 25% sample data,Total number of census families in private households - 100% data,Total visible minority population,Two-maintainer household,Two-or-more-person non-census-family households,Under 5 years,Unemployed,Unemployment rate,With employment income,Without employment income
Aklavik,,0.0,23.1,53.3,10.0,0.0,125.0,145.0,24.0,40.0,50.0,28.0,30.0,45.0,0.0,40.0,10.0,355.0,330.0,23.0,10.0,30.0,35.0,40.0,10.0,10.0,50.0,40.0,35.0,55.0,20.0,20.0,40.0,0.0,0.0,0.0,45.0,45.0,45.0,55.0,40.0,30.0,20.0,25.0,60.0,16.0,45.0,20.0,10.0,15.0,10.0,10.0,5.0,5.0,10.0,0.0,0.0,200.0,73000.0,36000.0,98000.0,35.9,41200.0,72000.0,33000.0,46000.0,78000.0,31000.0,7800.0,8400.0,2.5,83000.0,41000.0,110000.0,100.0,100.0,75.0,180.0,190.0,68.0,2.6,43.4,0.324,0.562,0.362,95.0,30.0,35.0,40.0,25.0,85.0,30.0,80.0,220.0,60.0,50.0,20.0,54800.0,24200.0,85000.0,34.0,20800.0,72500.0,28800.0,28000.0,74500.0,21600.0,5440.0,6500.0,55200.0,24200.0,91000.0,10.0,0.0,195.0,110.0,110.0,385.0,390.0,410.0,415.0,280.0,280.0,265.0,265.0,110.0,65.0,110.0,75.0,55.0,55.0,55.0,50.0,375.0,375.0,410.0,415.0,300.0,300.0,285.0,280.0,535.0,385.0,390.0,410.0,415.0,20.0,5.0,105.0,140.0,35.0,85.0,5.2,43.6,-9.2,590.0,536.0,15.0,15.0,535.0,10.0,410.0,10.0,535.0,535.0,220.0,130.0,535.0,145.0,170.0,100.0,110.0,150.0,410.0,415.0,415.0,535.0,535.0,535.0,415.0,290.0,215.0,215.0,215.0,115.0,0.0,535.0,15.0,20.0,60.0,60.0,125.0,125.0,45.0,45.0,85.0,90.0,100.0,100.0,215.0,215.0,130.0,130.0,410.0,415.0,410.0,415.0,535.0,535.0,535.0,540.0,535.0,0.0,535.0,215.0,215.0,215.0,535.0,220.0,285.0,170.0,410.0,285.0,415.0,500.0,535.0,535.0,220.0,210.0,215.0,65.0,535.0,115.0,10.0,0.0,175.0,415.0,410.0,10.0,215.0,215.0,215.0,215.0,215.0,215.0,535.0,535.0,415.0,285.0,150.0,170.0,410.0,535.0,130.0,10.0,60.0,5.0,0.0,40.0,18.2,265.0,145.0
Behchokò,,7.0,30.2,49.0,8.2,0.0,480.0,570.0,16.8,135.0,170.0,17.0,65.0,200.0,0.0,155.0,15.0,1105.0,1015.0,7.6,15.0,135.0,135.0,70.0,15.0,40.0,115.0,85.0,85.0,145.0,120.0,90.0,100.0,0.0,20.0,10.0,150.0,105.0,110.0,100.0,105.0,60.0,60.0,60.0,155.0,7.0,140.0,40.0,25.0,25.0,30.0,25.0,0.0,15.0,0.0,5.0,5.0,570.0,116800.0,52000.0,128500.0,32.5,48700.0,78000.0,45600.0,47200.0,79500.0,35600.0,9800.0,8600.0,3.8,133000.0,60000.0,146000.0,100.0,100.0,175.0,505.0,550.0,65.6,2.3,40.6,0.286,0.482,0.313,160.0,160.0,115.0,215.0,235.0,100.0,175.0,180.0,640.0,130.0,255.0,75.0,106000.0,37600.0,117000.0,28.8,31800.0,81000.0,31800.0,29800.0,77500.0,26200.0,8500.0,6400.0,115000.0,38000.0,133000.0,65.0,5.0,605.0,625.0,630.0,1120.0,1125.0,1245.0,1245.0,855.0,855.0,850.0,845.0,285.0,210.0,295.0,230.0,120.0,125.0,165.0,165.0,1060.0,1065.0,1245.0,1245.0,895.0,900.0,895.0,900.0,1730.0,1120.0,1125.0,1245.0,1245.0,75.0,45.0,265.0,230.0,85.0,75.0,4.1,23.3,-6.8,1874.0,1746.0,25.0,55.0,1730.0,25.0,1245.0,30.0,1750.0,1730.0,630.0,435.0,1730.0,405.0,480.0,100.0,430.0,580.0,1245.0,1250.0,1250.0,1730.0,1730.0,1730.0,1245.0,815.0,460.0,460.0,460.0,275.0,0.0,1730.0,50.0,50.0,195.0,195.0,385.0,385.0,130.0,130.0,75.0,70.0,95.0,95.0,460.0,460.0,390.0,390.0,1245.0,1245.0,1245.0,1245.0,1730.0,1730.0,1730.0,1730.0,1730.0,0.0,1730.0,645.0,645.0,645.0,1730.0,630.0,815.0,480.0,1245.0,815.0,1265.0,1590.0,1730.0,1730.0,630.0,455.0,460.0,215.0,1730.0,205.0,30.0,10.0,505.0,1245.0,1245.0,25.0,460.0,460.0,460.0,460.0,460.0,460.0,1730.0,1730.0,1250.0,820.0,245.0,480.0,1245.0,1730.0,435.0,45.0,175.0,15.0,0.0,135.0,21.1,845.0,395.0
Colville Lake,,,0.0,0.0,,0.0,25.0,,,10.0,,,10.0,15.0,0.0,15.0,0.0,75.0,,,0.0,10.0,15.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,10.0,10.0,5.0,0.0,0.0,5.0,,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,,30.4,,,,,,,,,3.7,,,,,,15.0,40.0,40.0,,,47.1,,,,,,,,,,,,35.0,,,0.0,,,,25.6,,,,,,,,,,,,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,0.0,0.0,20.0,10.0,5.0,5.0,,0.9,-14.7,129.0,110.0,0.0,0.0,,0.0,,0.0,110.0,110.0,40.0,20.0,110.0,30.0,35.0,100.0,25.0,40.0,,80.0,80.0,110.0,110.0,110.0,85.0,55.0,,,30.0,15.0,0.0,110.0,,,,,,,,,,,5.0,10.0,,,,,85.0,80.0,85.0,80.0,110.0,110.0,,110.0,110.0,,,40.0,40.0,40.0,110.0,40.0,55.0,35.0,85.0,55.0,80.0,100.0,110.0,110.0,40.0,,,20.0,110.0,15.0,0.0,0.0,35.0,85.0,85.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,110.0,110.0,80.0,55.0,10.0,35.0,,110.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,,
Dettah,,,40.0,63.6,,0.0,35.0,,,5.0,,,15.0,10.0,0.0,15.0,0.0,135.0,,,10.0,15.0,10.0,0.0,0.0,10.0,5.0,5.0,10.0,10.0,10.0,15.0,20.0,0.0,10.0,0.0,15.0,10.0,15.0,30.0,10.0,35.0,5.0,10.0,25.0,,20.0,10.0,0.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,75.0,,,,40.8,,,,,,,,,2.4,,,,,,30.0,65.0,70.0,,,41.9,,,,,,,,,,,,85.0,,,10.0,,,,44.4,,,,,,,,,,,,5.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,,10.0,5.0,50.0,50.0,15.0,25.0,,171.9,-12.3,219.0,192.0,10.0,0.0,,0.0,,0.0,190.0,195.0,95.0,60.0,195.0,40.0,60.0,100.0,30.0,40.0,,160.0,160.0,195.0,195.0,190.0,155.0,105.0,,,80.0,35.0,0.0,195.0,,,,,,,,,,,25.0,25.0,,,,,155.0,160.0,155.0,160.0,190.0,190.0,,195.0,195.0,,,80.0,80.0,80.0,195.0,95.0,100.0,60.0,160.0,100.0,160.0,185.0,195.0,190.0,95.0,,,25.0,195.0,30.0,0.0,0.0,65.0,155.0,160.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,190.0,190.0,160.0,105.0,55.0,60.0,,190.0,65.0,0.0,20.0,0.0,0.0,15.0,17.6,,
Déline,,0.0,20.0,65.2,0.0,10.0,130.0,160.0,22.0,50.0,55.0,24.0,40.0,40.0,0.0,35.0,0.0,365.0,330.0,12.4,0.0,40.0,45.0,25.0,0.0,0.0,50.0,35.0,30.0,60.0,30.0,30.0,35.0,0.0,10.0,0.0,40.0,30.0,40.0,40.0,40.0,30.0,30.0,45.0,80.0,,55.0,30.0,15.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,225.0,99000.0,54000.0,116000.0,36.2,39200.0,72000.0,26000.0,43800.0,78000.0,30400.0,10000.0,7200.0,3.0,113000.0,62000.0,132000.0,100.0,100.0,65.0,190.0,215.0,69.0,1.4,43.7,0.289,0.472,0.318,55.0,45.0,30.0,70.0,75.0,50.0,75.0,45.0,250.0,45.0,80.0,25.0,91000.0,38000.0,106000.0,33.2,18800.0,80000.0,14500.0,25200.0,74000.0,17200.0,9900.0,6280.0,99000.0,38800.0,120000.0,15.0,0.0,185.0,205.0,205.0,410.0,410.0,435.0,435.0,360.0,360.0,345.0,345.0,125.0,95.0,125.0,100.0,55.0,50.0,40.0,35.0,405.0,405.0,435.0,435.0,375.0,375.0,360.0,355.0,565.0,410.0,410.0,435.0,435.0,25.0,5.0,105.0,105.0,40.0,50.0,4.6,7.2,7.5,533.0,573.0,10.0,30.0,565.0,0.0,435.0,10.0,570.0,565.0,265.0,150.0,565.0,140.0,180.0,100.0,110.0,155.0,435.0,435.0,435.0,565.0,565.0,565.0,435.0,285.0,190.0,190.0,190.0,100.0,0.0,565.0,15.0,10.0,70.0,75.0,140.0,135.0,45.0,40.0,50.0,55.0,65.0,65.0,190.0,190.0,140.0,140.0,435.0,435.0,435.0,435.0,565.0,565.0,565.0,565.0,565.0,0.0,565.0,250.0,250.0,250.0,565.0,265.0,285.0,180.0,435.0,285.0,440.0,515.0,565.0,565.0,265.0,190.0,190.0,75.0,565.0,80.0,10.0,0.0,185.0,435.0,435.0,0.0,190.0,190.0,190.0,190.0,190.0,190.0,565.0,565.0,435.0,285.0,115.0,180.0,435.0,565.0,150.0,10.0,55.0,10.0,0.0,60.0,24.0,340.0,90.0
Enterprise,,,0.0,0.0,,0.0,20.0,,,5.0,,,10.0,5.0,0.0,0.0,0.0,35.0,,,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,10.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,10.0,0.0,10.0,5.0,15.0,25.0,,15.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,,,45.0,,,,,,,,,2.3,,,,,,20.0,30.0,35.0,,,54.5,,,,,,,,,,,,40.0,,,0.0,,,,46.8,,,,,,,,,,,,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,0.0,0.0,20.0,20.0,5.0,10.0,,0.2,-29.2,106.0,75.0,10.0,0.0,,0.0,,0.0,75.0,75.0,40.0,20.0,75.0,25.0,30.0,100.0,15.0,20.0,,55.0,55.0,75.0,75.0,75.0,55.0,35.0,,,35.0,10.0,0.0,75.0,,,,,,,,,,,15.0,15.0,,,,,60.0,55.0,60.0,55.0,75.0,75.0,,75.0,75.0,,,35.0,35.0,35.0,75.0,40.0,35.0,30.0,55.0,35.0,55.0,70.0,75.0,75.0,40.0,,,25.0,75.0,20.0,0.0,0.0,35.0,55.0,55.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,75.0,75.0,55.0,35.0,10.0,30.0,,75.0,20.0,0.0,15.0,0.0,0.0,10.0,25.0,,
Fort Good Hope,,11.1,16.7,28.6,9.5,10.0,110.0,135.0,6.0,40.0,45.0,,35.0,40.0,0.0,35.0,0.0,345.0,320.0,6.8,0.0,25.0,45.0,35.0,10.0,0.0,35.0,35.0,30.0,60.0,40.0,35.0,45.0,0.0,10.0,10.0,35.0,40.0,35.0,35.0,50.0,25.0,10.0,15.0,50.0,10.0,50.0,10.0,10.0,20.0,10.0,10.0,5.0,5.0,10.0,0.0,0.0,225.0,91000.0,48000.0,114000.0,35.9,49000.0,75000.0,29000.0,49600.0,76000.0,27000.0,11200.0,9600.0,2.6,104000.0,54000.0,130000.0,100.0,100.0,80.0,200.0,220.0,75.0,2.8,50.6,0.252,0.422,0.278,25.0,65.0,35.0,55.0,95.0,55.0,55.0,30.0,245.0,45.0,45.0,20.0,79500.0,36800.0,109000.0,34.8,35200.0,77000.0,20200.0,34800.0,77000.0,16600.0,9500.0,6500.0,86000.0,42000.0,130000.0,10.0,0.0,145.0,145.0,145.0,370.0,370.0,390.0,395.0,325.0,320.0,305.0,305.0,135.0,80.0,135.0,80.0,55.0,55.0,60.0,60.0,345.0,345.0,390.0,390.0,335.0,335.0,320.0,320.0,510.0,370.0,370.0,390.0,395.0,20.0,5.0,105.0,115.0,30.0,65.0,3.4,10.7,-1.7,516.0,507.0,0.0,20.0,510.0,15.0,395.0,15.0,510.0,505.0,235.0,135.0,510.0,170.0,205.0,100.0,100.0,140.0,395.0,395.0,395.0,505.0,505.0,505.0,395.0,280.0,195.0,195.0,195.0,105.0,0.0,510.0,25.0,25.0,65.0,65.0,130.0,125.0,35.0,35.0,65.0,65.0,70.0,70.0,195.0,195.0,130.0,130.0,390.0,395.0,390.0,395.0,510.0,505.0,505.0,505.0,505.0,0.0,510.0,245.0,245.0,245.0,505.0,235.0,285.0,205.0,390.0,285.0,395.0,465.0,505.0,505.0,235.0,195.0,195.0,90.0,505.0,85.0,15.0,0.0,200.0,395.0,390.0,15.0,195.0,195.0,195.0,195.0,195.0,195.0,505.0,505.0,395.0,285.0,105.0,205.0,395.0,505.0,140.0,10.0,60.0,5.0,0.0,40.0,16.3,310.0,90.0
Fort Liard,,10.5,15.8,66.7,0.0,0.0,100.0,125.0,18.0,35.0,45.0,16.0,20.0,35.0,0.0,30.0,0.0,305.0,275.0,19.0,0.0,25.0,25.0,25.0,0.0,10.0,40.0,30.0,20.0,25.0,25.0,30.0,35.0,0.0,0.0,0.0,35.0,30.0,30.0,35.0,30.0,25.0,25.0,25.0,65.0,20.0,50.0,10.0,15.0,15.0,10.0,5.0,10.0,10.0,10.0,5.0,0.0,145.0,72000.0,46000.0,84000.0,37.1,40400.0,72000.0,33000.0,44400.0,72000.0,30000.0,8000.0,8000.0,2.7,80000.0,52000.0,92000.0,100.0,100.0,80.0,140.0,140.0,63.0,3.0,38.9,0.284,0.564,0.319,85.0,25.0,30.0,45.0,25.0,75.0,40.0,25.0,170.0,75.0,20.0,20.0,63200.0,30200.0,73500.0,35.6,25200.0,70000.0,23800.0,32400.0,67000.0,24000.0,7400.0,6280.0,67500.0,31000.0,78500.0,5.0,0.0,195.0,125.0,125.0,320.0,325.0,355.0,355.0,215.0,215.0,195.0,190.0,70.0,55.0,70.0,60.0,35.0,35.0,50.0,50.0,310.0,315.0,355.0,355.0,230.0,230.0,215.0,215.0,460.0,320.0,325.0,355.0,355.0,20.0,5.0,110.0,100.0,30.0,50.0,3.8,6.9,-6.4,500.0,468.0,10.0,15.0,460.0,10.0,355.0,0.0,465.0,465.0,165.0,125.0,465.0,105.0,140.0,100.0,90.0,125.0,355.0,360.0,360.0,465.0,465.0,460.0,360.0,235.0,170.0,170.0,170.0,80.0,0.0,465.0,20.0,20.0,65.0,65.0,125.0,120.0,30.0,35.0,50.0,45.0,50.0,55.0,170.0,170.0,120.0,125.0,360.0,360.0,360.0,360.0,460.0,460.0,465.0,460.0,465.0,0.0,460.0,165.0,165.0,165.0,465.0,165.0,240.0,140.0,355.0,240.0,365.0,425.0,465.0,460.0,165.0,170.0,170.0,95.0,460.0,60.0,0.0,0.0,140.0,360.0,355.0,10.0,170.0,170.0,170.0,170.0,170.0,170.0,460.0,460.0,360.0,240.0,75.0,140.0,355.0,460.0,130.0,10.0,55.0,0.0,0.0,25.0,14.7,195.0,165.0
Fort McPherson,,0.0,30.0,16.7,6.7,10.0,135.0,155.0,28.0,40.0,50.0,40.0,30.0,45.0,0.0,35.0,10.0,415.0,400.0,15.6,0.0,45.0,50.0,40.0,10.0,0.0,50.0,50.0,30.0,60.0,25.0,30.0,45.0,0.0,0.0,0.0,50.0,45.0,50.0,70.0,45.0,40.0,30.0,40.0,95.0,20.0,65.0,25.0,15.0,20.0,10.0,5.0,5.0,10.0,15.0,5.0,0.0,230.0,78000.0,42000.0,96000.0,38.1,38800.0,74000.0,25200.0,42000.0,77000.0,28000.0,9600.0,8400.0,2.5,88000.0,47000.0,108000.0,100.0,100.0,75.0,205.0,225.0,66.0,2.6,40.2,0.293,0.526,0.327,95.0,50.0,70.0,70.0,60.0,75.0,25.0,65.0,240.0,70.0,60.0,10.0,66500.0,29000.0,84000.0,35.6,23200.0,70000.0,18000.0,24800.0,76000.0,17400.0,9800.0,6280.0,70500.0,29000.0,92000.0,20.0,5.0,270.0,185.0,180.0,490.0,490.0,510.0,505.0,365.0,365.0,350.0,350.0,125.0,120.0,135.0,115.0,75.0,80.0,70.0,70.0,465.0,465.0,505.0,505.0,385.0,385.0,385.0,385.0,650.0,490.0,490.0,510.0,505.0,10.0,10.0,130.0,150.0,55.0,85.0,4.2,12.0,-7.6,700.0,647.0,10.0,30.0,650.0,10.0,510.0,10.0,645.0,650.0,285.0,175.0,645.0,175.0,195.0,100.0,115.0,160.0,510.0,510.0,510.0,645.0,650.0,650.0,510.0,340.0,255.0,255.0,255.0,165.0,0.0,645.0,25.0,25.0,70.0,65.0,165.0,165.0,65.0,70.0,85.0,85.0,95.0,95.0,255.0,255.0,170.0,170.0,510.0,510.0,510.0,510.0,645.0,650.0,650.0,645.0,650.0,0.0,645.0,245.0,245.0,245.0,650.0,285.0,340.0,195.0,510.0,340.0,510.0,610.0,650.0,650.0,285.0,255.0,255.0,100.0,650.0,130.0,10.0,0.0,205.0,510.0,510.0,10.0,255.0,255.0,255.0,255.0,255.0,255.0,650.0,650.0,510.0,345.0,150.0,195.0,510.0,650.0,175.0,0.0,75.0,10.0,0.0,35.0,14.6,355.0,160.0
Fort Providence,,8.3,33.3,57.1,7.1,10.0,75.0,100.0,18.0,30.0,30.0,20.0,35.0,30.0,0.0,35.0,10.0,440.0,415.0,6.4,0.0,35.0,50.0,30.0,10.0,10.0,50.0,35.0,35.0,45.0,20.0,50.0,60.0,0.0,10.0,0.0,20.0,60.0,60.0,65.0,70.0,45.0,50.0,45.0,100.0,8.0,75.0,20.0,15.0,15.0,15.0,10.0,5.0,5.0,10.0,0.0,0.0,265.0,90000.0,56000.0,103000.0,42.5,43200.0,69000.0,33500.0,44600.0,75000.0,30800.0,8800.0,8400.0,2.4,102000.0,66000.0,116000.0,100.0,100.0,115.0,240.0,245.0,60.0,2.7,44.4,0.288,0.564,0.324,45.0,40.0,35.0,65.0,75.0,75.0,95.0,50.0,300.0,70.0,70.0,35.0,79000.0,37200.0,89000.0,45.6,25200.0,60000.0,23000.0,23600.0,72500.0,18600.0,7400.0,6450.0,86000.0,39200.0,96000.0,10.0,0.0,240.0,325.0,325.0,505.0,505.0,540.0,540.0,365.0,365.0,350.0,355.0,125.0,110.0,130.0,120.0,95.0,95.0,85.0,85.0,495.0,490.0,540.0,540.0,385.0,385.0,375.0,380.0,615.0,505.0,505.0,540.0,540.0,35.0,10.0,155.0,130.0,45.0,75.0,3.7,2.4,-11.1,695.0,618.0,10.0,30.0,620.0,10.0,545.0,15.0,620.0,615.0,295.0,185.0,620.0,135.0,230.0,100.0,75.0,105.0,545.0,545.0,545.0,615.0,615.0,615.0,540.0,365.0,255.0,255.0,255.0,105.0,0.0,620.0,50.0,55.0,75.0,70.0,180.0,185.0,50.0,50.0,75.0,70.0,80.0,80.0,255.0,255.0,185.0,185.0,540.0,545.0,540.0,545.0,620.0,615.0,615.0,615.0,615.0,0.0,620.0,300.0,300.0,300.0,615.0,295.0,370.0,230.0,540.0,370.0,545.0,590.0,615.0,615.0,295.0,255.0,255.0,120.0,615.0,110.0,15.0,0.0,240.0,540.0,540.0,10.0,255.0,255.0,255.0,255.0,255.0,255.0,615.0,620.0,545.0,365.0,140.0,230.0,545.0,615.0,180.0,15.0,95.0,10.0,0.0,60.0,20.0,355.0,190.0
